standard,version,domain,variable,core,ordinal,label,role,type
sdtmig,3-3,SS,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sdtmig,3-3,SS,SSSEQ,Req,4,Sequence Number,Identifier,Num
sdtmig,3-3,SS,SSGRPID,Perm,5,Group ID,Identifier,Char
sdtmig,3-3,SS,SSSPID,Perm,6,Sponsor-Defined Identifier,Identifier,Char
sdtmig,3-3,SS,SSTESTCD,Req,7,Status Short Name,Topic,Char
sdtmig,3-3,SS,SSTEST,Req,8,Status Name,Synonym Qualifier,Char
sdtmig,3-3,SS,SSCAT,Perm,9,Category for Assessment,Grouping Qualifier,Char
sdtmig,3-3,SS,SSSCAT,Perm,10,Subcategory for Assessment,Grouping Qualifier,Char
sdtmig,3-3,SS,SSORRES,Exp,11,Result or Finding Original Result,Result Qualifier,Char
sdtmig,3-3,SS,SSSTRESC,Exp,12,Character Result/Finding in Std Format,Result Qualifier,Char
sdtmig,3-3,SS,SSSTAT,Perm,13,Completion Status,Record Qualifier,Char
sdtmig,3-3,SS,SSREASND,Perm,14,Reason Assessment Not Performed,Record Qualifier,Char
sdtmig,3-3,SS,SSEVAL,Perm,15,Evaluator,Record Qualifier,Char
sdtmig,3-3,SS,VISITNUM,Exp,16,Visit Number,Timing,Num
sdtmig,3-3,SS,VISIT,Perm,17,Visit Name,Timing,Char
sdtmig,3-3,SS,VISITDY,Perm,18,Planned Study Day of Visit,Timing,Num
sdtmig,3-3,SS,TAETORD,Perm,19,Planned Order of Element within Arm,Timing,Num
sdtmig,3-3,SS,EPOCH,Perm,20,Epoch,Timing,Char
sdtmig,3-3,SS,SSDTC,Exp,21,Date/Time of Assessment,Timing,Char
sdtmig,3-3,SS,SSDY,Perm,22,Study Day of Assessment,Timing,Num
sdtmig,3-3,TU,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,TU,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,TU,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sdtmig,3-3,TU,TUSEQ,Req,4,Sequence Number,Identifier,Num
sdtmig,3-3,TU,TUGRPID,Perm,5,Group ID,Identifier,Char
sdtmig,3-3,TU,TUREFID,Perm,6,Reference ID,Identifier,Char
sdtmig,3-3,TU,TUSPID,Perm,7,Sponsor-Defined Identifier,Identifier,Char
sdtmig,3-3,TU,TULNKID,Exp,8,Link ID,Identifier,Char
sdtmig,3-3,TU,TULNKGRP,Perm,9,Link Group ID,Identifier,Char
sdtmig,3-3,TU,TUTESTCD,Req,10,Tumor/Lesion ID Short Name,Topic,Char
sdtmig,3-3,TU,TUTEST,Req,11,Tumor/Lesion ID Test Name,Synonym Qualifier,Char
sdtmig,3-3,TU,TUORRES,Exp,12,Tumor/Lesion ID Result,Result Qualifier,Char
sdtmig,3-3,TU,TUSTRESC,Exp,13,Tumor/Lesion ID Result Std. Format,Result Qualifier,Char
sdtmig,3-3,TU,TUNAM,Perm,14,Laboratory/Vendor Name,Record Qualifier,Char
sdtmig,3-3,TU,TULOC,Exp,15,Location of the Tumor/Lesion,Record Qualifier,Char
sdtmig,3-3,TU,TULAT,Perm,16,Laterality,Variable Qualifier,Char
sdtmig,3-3,TU,TUDIR,Perm,17,Directionality,Variable Qualifier,Char
sdtmig,3-3,TU,TUPORTOT,Perm,18,Portion or Totality,Variable Qualifier,Char
sdtmig,3-3,TU,TUMETHOD,Exp,19,Method of Identification,Record Qualifier,Char
sdtmig,3-3,TU,TULOBXFL,Exp,20,Last Observation Before Exposure Flag,Record Qualifier,Char
sdtmig,3-3,TU,TUBLFL,Perm,21,Baseline Flag,Record Qualifier,Char
sdtmig,3-3,TU,TUEVAL,Exp,22,Evaluator,Record Qualifier,Char
sdtmig,3-3,TU,TUEVALID,Perm,23,Evaluator Identifier,Variable Qualifier,Char
sdtmig,3-3,TU,TUACPTFL,Perm,24,Accepted Record Flag,Record Qualifier,Char
sdtmig,3-3,TU,VISITNUM,Exp,25,Visit Number,Timing,Num
sdtmig,3-3,TU,VISIT,Perm,26,Visit Name,Timing,Char
sdtmig,3-3,TU,VISITDY,Perm,27,Planned Study Day of Visit,Timing,Num
sdtmig,3-3,TU,TAETORD,Perm,28,Planned Order of Element within Arm,Timing,Num
sdtmig,3-3,TU,EPOCH,Perm,29,Epoch,Timing,Char
sdtmig,3-3,TU,TUDTC,Exp,30,Date/Time of Tumor/Lesion Identification,Timing,Char
sdtmig,3-3,TU,TUDY,Perm,31,Study Day of Tumor/Lesion Identification,Timing,Num
sdtmig,3-3,TR,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,TR,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,TR,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sdtmig,3-3,TR,TRSEQ,Req,4,Sequence Number,Identifier,Num
sdtmig,3-3,TR,TRGRPID,Perm,5,Group ID,Identifier,Char
sdtmig,3-3,TR,TRREFID,Perm,6,Reference ID,Identifier,Char
sdtmig,3-3,TR,TRSPID,Perm,7,Sponsor-Defined Identifier,Identifier,Char
sdtmig,3-3,TR,TRLNKID,Exp,8,Link ID,Identifier,Char
sdtmig,3-3,TR,TRLNKGRP,Perm,9,Link Group,Identifier,Char
sdtmig,3-3,TR,TRTESTCD,Req,10,Tumor/Lesion Assessment Short Name,Topic,Char
sdtmig,3-3,TR,TRTEST,Req,11,Tumor/Lesion Assessment Test Name,Synonym Qualifier,Char
sdtmig,3-3,TR,TRORRES,Exp,12,Result or Finding in Original Units,Result Qualifier,Char
sdtmig,3-3,TR,TRORRESU,Exp,13,Original Units,Variable Qualifier,Char
sdtmig,3-3,TR,TRSTRESC,Exp,14,Character Result/Finding in Std Format,Result Qualifier,Char
sdtmig,3-3,TR,TRSTRESN,Exp,15,Numeric Result/Finding in Standard Units,Result Qualifier,Num
sdtmig,3-3,TR,TRSTRESU,Exp,16,Standard Units,Variable Qualifier,Char
sdtmig,3-3,TR,TRSTAT,Perm,17,Completion Status,Record Qualifier,Char
sdtmig,3-3,TR,TRREASND,Perm,18,Reason Not Done,Record Qualifier,Char
sdtmig,3-3,TR,TRNAM,Perm,19,Laboratory/Vendor Name,Record Qualifier,Char
sdtmig,3-3,TR,TRMETHOD,Exp,20,Method Used to Identify the Tumor/Lesion,Record Qualifier,Char
sdtmig,3-3,TR,TRLOBXFL,Exp,21,Last Observation Before Exposure Flag,Record Qualifier,Char
sdtmig,3-3,TR,TRBLFL,Perm,22,Baseline Flag,Record Qualifier,Char
sdtmig,3-3,TR,TREVAL,Exp,23,Evaluator,Record Qualifier,Char
sdtmig,3-3,TR,TREVALID,Perm,24,Evaluator Identifier,Variable Qualifier,Char
sdtmig,3-3,TR,TRACPTFL,Perm,25,Accepted Record Flag,Record Qualifier,Char
sdtmig,3-3,TR,VISITNUM,Exp,26,Visit Number,Timing,Num
sdtmig,3-3,TR,VISIT,Perm,27,Visit Name,Timing,Char
sdtmig,3-3,TR,VISITDY,Perm,28,Planned Study Day of Visit,Timing,Num
sdtmig,3-3,TR,TAETORD,Perm,29,Planned Order of Element within Arm,Timing,Num
sdtmig,3-3,TR,EPOCH,Perm,30,Epoch,Timing,Char
sdtmig,3-3,TR,TRDTC,Exp,31,Date/Time of Tumor/Lesion Measurement,Timing,Char
sdtmig,3-3,TR,TRDY,Perm,32,Study Day of Tumor/Lesion Measurement,Timing,Num
sdtmig,3-3,VS,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,VS,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,VS,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sdtmig,3-3,VS,VSSEQ,Req,4,Sequence Number,Identifier,Num
sdtmig,3-3,VS,VSGRPID,Perm,5,Group ID,Identifier,Char
sdtmig,3-3,VS,VSSPID,Perm,6,Sponsor-Defined Identifier,Identifier,Char
sdtmig,3-3,VS,VSTESTCD,Req,7,Vital Signs Test Short Name,Topic,Char
sdtmig,3-3,VS,VSTEST,Req,8,Vital Signs Test Name,Synonym Qualifier,Char
sdtmig,3-3,VS,VSCAT,Perm,9,Category for Vital Signs,Grouping Qualifier,Char
sdtmig,3-3,VS,VSSCAT,Perm,10,Subcategory for Vital Signs,Grouping Qualifier,Char
sdtmig,3-3,VS,VSPOS,Perm,11,Vital Signs Position of Subject,Record Qualifier,Char
sdtmig,3-3,VS,VSORRES,Exp,12,Result or Finding in Original Units,Result Qualifier,Char
sdtmig,3-3,VS,VSORRESU,Exp,13,Original Units,Variable Qualifier,Char
sdtmig,3-3,VS,VSSTRESC,Exp,14,Character Result/Finding in Std Format,Result Qualifier,Char
sdtmig,3-3,VS,VSSTRESN,Exp,15,Numeric Result/Finding in Standard Units,Result Qualifier,Num
sdtmig,3-3,VS,VSSTRESU,Exp,16,Standard Units,Variable Qualifier,Char
sdtmig,3-3,VS,VSSTAT,Perm,17,Completion Status,Record Qualifier,Char
sdtmig,3-3,VS,VSREASND,Perm,18,Reason Not Performed,Record Qualifier,Char
sdtmig,3-3,VS,VSLOC,Perm,19,Location of Vital Signs Measurement,Record Qualifier,Char
sdtmig,3-3,VS,VSLAT,Perm,20,Laterality,Result Qualifier,Char
sdtmig,3-3,VS,VSLOBXFL,Exp,21,Last Observation Before Exposure Flag,Record Qualifier,Char
sdtmig,3-3,VS,VSBLFL,Perm,22,Baseline Flag,Record Qualifier,Char
sdtmig,3-3,VS,VSDRVFL,Perm,23,Derived Flag,Record Qualifier,Char
sdtmig,3-3,VS,VISITNUM,Exp,24,Visit Number,Timing,Num
sdtmig,3-3,VS,VISIT,Perm,25,Visit Name,Timing,Char
sdtmig,3-3,VS,VISITDY,Perm,26,Planned Study Day of Visit,Timing,Num
sdtmig,3-3,VS,TAETORD,Perm,27,Planned Order of Element within Arm,Timing,Num
sdtmig,3-3,VS,EPOCH,Perm,28,Epoch,Timing,Char
sdtmig,3-3,VS,VSDTC,Exp,29,Date/Time of Measurements,Timing,Char
sdtmig,3-3,VS,VSDY,Perm,30,Study Day of Vital Signs,Timing,Num
sdtmig,3-3,VS,VSTPT,Perm,31,Planned Time Point Name,Timing,Char
sdtmig,3-3,VS,VSTPTNUM,Perm,32,Planned Time Point Number,Timing,Num
sdtmig,3-3,VS,VSELTM,Perm,33,Planned Elapsed Time from Time Point Ref,Timing,Char
sdtmig,3-3,VS,VSTPTREF,Perm,34,Time Point Reference,Timing,Char
sdtmig,3-3,VS,VSRFTDTC,Perm,35,Date/Time of Reference Time Point,Timing,Char
sdtmig,3-3,FA,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,FA,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,FA,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sdtmig,3-3,FA,FASEQ,Req,4,Sequence Number,Identifier,Num
sdtmig,3-3,FA,FAGRPID,Perm,5,Group ID,Identifier,Char
sdtmig,3-3,FA,FASPID,Perm,6,Sponsor-Defined Identifier,Identifier,Char
sdtmig,3-3,FA,FATESTCD,Req,7,Findings About Test Short Name,Topic,Char
sdtmig,3-3,FA,FATEST,Req,8,Findings About Test Name,Synonym Qualifier,Char
sdtmig,3-3,FA,FAOBJ,Req,9,Object of the Observation,Record Qualifier,Char
sdtmig,3-3,FA,FACAT,Perm,10,Category for Findings About,Grouping Qualifier,Char
sdtmig,3-3,FA,FASCAT,Perm,11,Subcategory for Findings About,Grouping Qualifier,Char
sdtmig,3-3,FA,FAORRES,Exp,12,Result or Finding in Original Units,Result Qualifier,Char
sdtmig,3-3,FA,FAORRESU,Perm,13,Original Units,Variable Qualifier,Char
sdtmig,3-3,FA,FASTRESC,Exp,14,Character Result/Finding in Std Format,Result Qualifier,Char
sdtmig,3-3,FA,FASTRESN,Perm,15,Numeric Result/Finding in Standard Units,Result Qualifier,Num
sdtmig,3-3,FA,FASTRESU,Perm,16,Standard Units,Variable Qualifier,Char
sdtmig,3-3,FA,FASTAT,Perm,17,Completion Status,Record Qualifier,Char
sdtmig,3-3,FA,FAREASND,Perm,18,Reason Not Performed,Record Qualifier,Char
sdtmig,3-3,FA,FALOC,Perm,19,Location of the Finding About,Record Qualifier,Char
sdtmig,3-3,FA,FALAT,Perm,20,Laterality,Variable Qualifier,Char
sdtmig,3-3,FA,FALOBXFL,Perm,21,Last Observation Before Exposure Flag,Record Qualifier,Char
sdtmig,3-3,FA,FABLFL,Perm,22,Baseline Flag,Record Qualifier,Char
sdtmig,3-3,FA,FAEVAL,Perm,23,Evaluator,Record Qualifier,Char
sdtmig,3-3,FA,VISITNUM,Exp,24,Visit Number,Timing,Num
sdtmig,3-3,FA,VISIT,Perm,25,Visit Name,Timing,Char
sdtmig,3-3,FA,VISITDY,Perm,26,Planned Study Day of Visit,Timing,Num
sdtmig,3-3,FA,TAETORD,Perm,27,Planned Order of Element within Arm,Timing,Num
sdtmig,3-3,FA,EPOCH,Perm,28,Epoch,Timing,Char
sdtmig,3-3,FA,FADTC,Perm,29,Date/Time of Collection,Timing,Char
sdtmig,3-3,FA,FADY,Perm,30,Study Day of Collection,Timing,Num
sdtmig,3-3,SR,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,SR,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,SR,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sdtmig,3-3,SR,SRSEQ,Req,4,Sequence Number,Identifier,Num
sdtmig,3-3,SR,SRGRPID,Perm,5,Group ID,Identifier,Char
sdtmig,3-3,SR,SRREFID,Perm,6,Reference ID,Identifier,Char
sdtmig,3-3,SR,SRSPID,Perm,7,Sponsor-Defined Identifier,Identifier,Char
sdtmig,3-3,SR,SRTESTCD,Req,8,Skin Response Test or Exam Short Name,Topic,Char
sdtmig,3-3,SR,SRTEST,Req,9,Skin Response Test or Examination Name,Synonym Qualifier,Char
sdtmig,3-3,SR,SROBJ,Req,10,Object of the Observation,Record Qualifier,Char
sdtmig,3-3,SR,SRCAT,Perm,11,Category for Test,Grouping Qualifier,Char
sdtmig,3-3,SR,SRSCAT,Perm,12,Subcategory for Test,Grouping Qualifier,Char
sdtmig,3-3,SR,SRORRES,Exp,13,Results or Findings in Original Units,Result Qualifier,Char
sdtmig,3-3,SR,SRORRESU,Exp,14,Original Units,Variable Qualifier,Char
sdtmig,3-3,SR,SRSTRESC,Exp,15,Character Result/Finding in Std Format,Result Qualifier,Char
sdtmig,3-3,SR,SRSTRESN,Exp,16,Numeric Results/Findings in Std. Units,Result Qualifier,Num
sdtmig,3-3,SR,SRSTRESU,Exp,17,Standard Units,Variable Qualifier,Char
sdtmig,3-3,SR,SRSTAT,Perm,18,Completion Status,Record Qualifier,Char
sdtmig,3-3,SR,SRREASND,Perm,19,Reason Not Done,Record Qualifier,Char
sdtmig,3-3,SR,SRNAM,Perm,20,Vendor Name,Record Qualifier,Char
sdtmig,3-3,SR,SRSPEC,Perm,21,Specimen Type,Record Qualifier,Char
sdtmig,3-3,SR,SRLOC,Perm,22,Location Used for Measurement,Record Qualifier,Char
sdtmig,3-3,SR,SRLAT,Perm,23,Laterality,Variable Qualifier,Char
sdtmig,3-3,SR,SRMETHOD,Perm,24,Method of Test or Examination,Record Qualifier,Char
sdtmig,3-3,SR,SRLOBXFL,Perm,25,Last Observation Before Exposure Flag,Record Qualifier,Char
sdtmig,3-3,SR,SRBLFL,Perm,26,Baseline Flag,Record Qualifier,Char
sdtmig,3-3,SR,SREVAL,Perm,27,Evaluator,Record Qualifier,Char
sdtmig,3-3,SR,VISITNUM,Exp,28,Visit Number,Timing,Num
sdtmig,3-3,SR,VISIT,Perm,29,Visit Name,Timing,Char
sdtmig,3-3,SR,VISITDY,Perm,30,Planned Study Day of Visit,Timing,Num
sdtmig,3-3,SR,TAETORD,Perm,31,Planned Order of Element within Arm,Timing,Num
sdtmig,3-3,SR,EPOCH,Perm,32,Epoch,Timing,Char
sdtmig,3-3,SR,SRDTC,Exp,33,Date/Time of Collection,Timing,Char
sdtmig,3-3,SR,SRDY,Perm,34,Study Day of Visit/Collection/Exam,Timing,Num
sdtmig,3-3,SR,SRTPT,Perm,35,Planned Time Point Name,Timing,Char
sdtmig,3-3,SR,SRTPTNUM,Perm,36,Planned Time Point Number,Timing,Num
sdtmig,3-3,SR,SRELTM,Perm,37,Planned Elapsed Time from Time Point Ref,Timing,Char
sdtmig,3-3,SR,SRTPTREF,Perm,38,Time Point Reference,Timing,Char
sdtmig,3-3,SR,SRRFTDTC,Perm,39,Date/Time of Reference Time Point,Timing,Char
sdtmig,3-3,TA,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,TA,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,TA,ARMCD,Req,3,Planned Arm Code,Topic,Char
sdtmig,3-3,TA,ARM,Req,4,Description of Planned Arm,Synonym Qualifier,Char
sdtmig,3-3,TA,TAETORD,Req,5,Planned Order of Element within Arm,Timing,Num
sdtmig,3-3,TA,ETCD,Req,6,Element Code,Record Qualifier,Char
sdtmig,3-3,TA,ELEMENT,Perm,7,Description of Element,Synonym Qualifier,Char
sdtmig,3-3,TA,TABRANCH,Exp,8,Branch,Rule,Char
sdtmig,3-3,TA,TATRANS,Exp,9,Transition Rule,Rule,Char
sdtmig,3-3,TA,EPOCH,Req,10,Epoch,Timing,Char
sdtmig,3-3,TE,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,TE,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,TE,ETCD,Req,3,Element Code,Topic,Char
sdtmig,3-3,TE,ELEMENT,Req,4,Description of Element,Synonym Qualifier,Char
sdtmig,3-3,TE,TESTRL,Req,5,Rule for Start of Element,Rule,Char
sdtmig,3-3,TE,TEENRL,Perm,6,Rule for End of Element,Rule,Char
sdtmig,3-3,TE,TEDUR,Perm,7,Planned Duration of Element,Timing,Char
sdtmig,3-3,TV,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,TV,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,TV,VISITNUM,Req,3,Visit Number,Topic,Num
sdtmig,3-3,TV,VISIT,Perm,4,Visit Name,Synonym Qualifier,Char
sdtmig,3-3,TV,VISITDY,Perm,5,Planned Study Day of Visit,Timing,Num
sdtmig,3-3,TV,ARMCD,Exp,6,Planned Arm Code,Record Qualifier,Char
sdtmig,3-3,TV,ARM,Perm,7,Description of Planned Arm,Synonym Qualifier,Char
sdtmig,3-3,TV,TVSTRL,Req,8,Visit Start Rule,Rule,Char
sdtmig,3-3,TV,TVENRL,Perm,9,Visit End Rule,Rule,Char
sdtmig,3-3,TD,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,TD,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,TD,TDORDER,Req,3,Sequence of Planned Assessment Schedule,Timing,Num
sdtmig,3-3,TD,TDANCVAR,Req,4,Anchor Variable Name,Timing,Char
sdtmig,3-3,TD,TDSTOFF,Req,5,Offset from the Anchor,Timing,Char
sdtmig,3-3,TD,TDTGTPAI,Req,6,Planned Assessment Interval,Timing,Char
sdtmig,3-3,TD,TDMINPAI,Req,7,Planned Assessment Interval Minimum,Timing,Char
sdtmig,3-3,TD,TDMAXPAI,Req,8,Planned Assessment Interval Maximum,Timing,Char
sdtmig,3-3,TD,TDNUMRPT,Req,9,Maximum Number of Actual Assessments,Record Qualifier,Num
sdtmig,3-3,TM,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,TM,DOMAIN,Req,2,Domain,Identifier,Char
sdtmig,3-3,TM,MIDSTYPE,Req,3,Disease Milestone Type,Topic,Char
sdtmig,3-3,TM,TMDEF,Req,4,Disease Milestone Definition,Rule,Char
sdtmig,3-3,TM,TMRPT,Req,5,Disease Milestone Repetition Indicator,Record Qualifier,Char
sdtmig,3-3,TI,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,TI,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,TI,IETESTCD,Req,3,Incl/Excl Criterion Short Name,Topic,Char
sdtmig,3-3,TI,IETEST,Req,4,Inclusion/Exclusion Criterion,Synonym Qualifier,Char
sdtmig,3-3,TI,IECAT,Req,5,Inclusion/Exclusion Category,Grouping Qualifier,Char
sdtmig,3-3,TI,IESCAT,Perm,6,Inclusion/Exclusion Subcategory,Grouping Qualifier,Char
sdtmig,3-3,TI,TIRL,Perm,7,Inclusion/Exclusion Criterion Rule,Rule,Char
sdtmig,3-3,TI,TIVERS,Perm,8,Protocol Criteria Versions,Record Qualifier,Char
sdtmig,3-3,TS,STUDYID,Req,1,Study Identifier,Identifier,Char
sdtmig,3-3,TS,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sdtmig,3-3,TS,TSSEQ,Req,3,Sequence Number,Identifier,Num
